;make;address;all;3d;our;over;remove;internet;order;mail;receive;will;people;report;addresses;free;business;email;you;credit;your;font;000;money;hp;hpl;george;650;lab;labs;telnet;857;data;415;85;technology;1999;parts;pm;direct;cs;meeting;original;project;re;edu;table;conference;";";(;[;!;$;#;capital_run_length_average;capital_run_length_longest;capital_run_length_total;spa
19;0.0;0.1926605504587156;0.0;0.0;0.5408163265306123;0.256198347107438;0.0;0.0;0.23308270676691728;0.0;0.0;0.15365853658536588;0.0;0.0;0.7888198757763975;0.1932515337423313;0.13362068965517243;1.0;0.3036935704514364;0.0;0.36311787072243346;0.0;0.19135802469135801;0.4809160305343511;0.0;0.0;0.0;0.11032028469750889;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2669902912621359;0.0;0.020904599011782595;0.5548098434004474;0.0;0.057387923147301005;0.1347305389221557;0.060515873015873016;1.0
20;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7077669902912621;0.0;0.2770809578107184;0.0;0.0;0.06479871912168345;0.011976047904191617;0.006613756613756613;1.0
21;0.03968253968253969;0.02140672782874618;0.04405286343612335;0.0;0.2585034013605442;0.04132231404958678;0.07653061224489796;0.012345679012345678;0.4135338345864662;0.0;0.09803921568627451;0.11463414634146342;0.01388888888888889;0.0;0.0;0.0;0.008620689655172415;0.05829596412556054;0.2859097127222982;0.03937007874015748;0.2984790874524715;0.0;0.030864197530864196;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.011627906976744186;0.052083333333333336;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.06511627906976744;0.09805825242718447;0.05633802816901409;0.09502090459901179;0.05145413870246085;0.07732634338138925;0.03588746569075938;0.09730538922155689;0.746031746031746;1.0
22;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.901840490797546;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6263565891472869;0.39223300970873787;0.0;0.3074876472824022;0.0;0.0;0.08822049405306497;0.016467065868263474;0.01025132275132275;1.0
23;0.0;0.0;0.0;0.0;0.3945578231292517;0.0;0.0;0.0;0.0;0.0;0.0;0.14146341463414636;0.0;0.0;0.0;0.3558282208588957;0.0;0.5201793721973094;0.15868673050615595;0.0;0.33269961977186313;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.129126213592233;0.0;0.25351577347016346;0.0;0.0;0.0029963403476669717;0.005988023952095809;0.021825396825396824;1.0
24;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.34615384615384615;0.0;0.0;0.0;0.0;0.19029126213592235;0.0;0.1489927784112505;0.21923937360178972;0.0;0.10215004574565417;0.03143712574850299;0.026124338624338623;1.0
25;0.03968253968253969;0.02140672782874618;0.04405286343612335;0.0;0.2585034013605442;0.04132231404958678;0.07653061224489796;0.012345679012345678;0.4135338345864662;0.0;0.09803921568627451;0.11463414634146342;0.01388888888888889;0.0;0.0;0.0;0.008620689655172415;0.05829596412556054;0.2859097127222982;0.03937007874015748;0.2984790874524715;0.0;0.030864197530864196;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.011627906976744186;0.052083333333333336;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.06511627906976744;0.09805825242718447;0.05633802816901409;0.09502090459901179;0.05145413870246085;0.07732634338138925;0.03579597438243367;0.09730538922155689;0.7457010582010583;1.0
26;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.34615384615384615;0.0;0.0;0.0;0.0;0.19029126213592235;0.0;0.1489927784112505;0.21923937360178972;0.0;0.10215004574565417;0.03143712574850299;0.026124338624338623;1.0
27;0.0;0.0;0.0;0.0;0.0;0.0;0.846938775510204;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4555403556771546;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.13987077156974537;0.0;0.0;0.03684812442817933;0.016467065868263474;0.01455026455026455;1.0
28;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.341747572815534;0.0;0.1337894336754086;0.0;0.0;0.0686184812442818;0.014970059880239521;0.010912698412698412;1.0
29;0.0;0.0;0.0;0.0;0.22108843537414968;0.0;0.3316326530612245;0.0;0.0;0.0;0.6372549019607843;0.1585365853658537;0.0;0.0;0.0;0.19938650306748468;0.560344827586207;0.0;0.1778385772913817;1.0;0.24714828897338406;0.0;0.0;0.4961832061068702;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.44563106796116503;0.0;0.03458760927404029;0.0;0.0;0.038586459286367794;0.09730538922155689;0.041666666666666664;1.0
30;0.9285714285714285;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2853658536585366;0.0;0.0;0.0;0.0;0.5043103448275862;0.0;0.4815321477428181;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.28125;0.0;0.0;0.0;0.0;0.0;0.0;0.33675408589889777;0.0;0.0;0.022095150960658737;0.01347305389221557;0.018518518518518517;1.0
31;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9294478527607362;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.341747572815534;0.0;0.8027366020524517;0.0;0.0;0.0665370539798719;0.014970059880239521;0.013227513227513227;1.0
32;0.0;0.0;0.0;0.0;0.6428571428571428;0.22314049586776863;0.0;0.0;0.0;0.0;0.0;0.19756097560975613;0.0;0.0;0.0;0.08282208588957056;0.0;0.0;0.4801641586867305;0.0;0.5133079847908746;0.0;0.0;0.20610687022900764;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04368932038834951;0.0;0.0;0.1017897091722595;0.0;0.008920402561756632;0.014970059880239521;0.028439153439153438;1.0
33;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.6607387140902873;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3378076062639821;0.0;0.016010978956999083;0.005988023952095809;0.004629629629629629;1.0
34;0.0;0.20795107033639146;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2566037735849057;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.27906976744186046;0.0;0.12927756653992398;0.0;0.0;0.0;0.07825086306098965;0.0;0.0;0.2419928825622776;0.0;0.0;0.8717948717948718;0.0;0.0;0.0;0.29955947136563876;0.0;0.7083333333333334;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6514084507042254;0.0;0.0;0.0;0.06463860933211345;0.04341317365269461;0.08630952380952381;1.0
35;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7004103967168264;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.29902912621359223;0.0;0.5864690231851007;0.0;0.0;0.040645013723696256;0.0074850299401197605;0.007275132275132275;1.0
36;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.901840490797546;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.675968992248062;0.4233009708737864;0.0;0.3318129988597492;0.0;0.0;0.07186642268984447;0.016467065868263474;0.008597883597883597;1.0
37;0.0;0.0;0.21145374449339205;0.0;0.4965986394557823;0.0;0.24489795918367346;0.0;0.0;0.0;0.0;0.23658536585365855;0.0;0.0;0.0;0.147239263803681;0.4181034482758621;0.0;0.33242134062927503;0.0;0.46197718631178714;0.0;0.2962962962962963;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.11538461538461538;0.0;0.0;0.0;0.0;0.07864077669902912;0.0;0.18548080577727102;0.27293064876957496;0.0;0.10134949679780421;0.11526946107784432;0.07804232804232804;1.0
38;0.0;0.14678899082568805;0.21145374449339205;0.0;0.16326530612244897;0.0;0.0;0.0;0.0;0.0;0.0;0.23658536585365855;0.0;0.0;0.0;0.147239263803681;0.0;0.4349775784753363;0.1997264021887825;0.0;0.1844106463878327;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07766990291262135;0.0;0.3660205245153934;0.0;0.0;0.04803293687099726;0.08982035928143713;0.060515873015873016;1.0
39;0.0;0.12538226299694188;0.7312775330396475;0.0;0.13945578231292516;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.12576687116564417;0.0;0.3721973094170403;0.2845417236662107;0.0;0.2376425855513308;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0985576923076923;0.0;0.0;0.0;0.0;0.06601941747572816;0.0;0.28506271379703535;0.0;0.0;0.06521043000914913;0.17964071856287425;0.09325396825396826;1.0
40;0.23809523809523808;0.0;0.0;0.0;0.20748299319727892;0.7603305785123967;0.0;1.0;0.0;0.0;0.0;0.07317073170731708;1.0;0.0;0.0;0.0;0.0;0.13452914798206278;0.37756497948016415;0.0;0.11596958174904944;0.0;0.18518518518518517;0.46564885496183206;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.15625;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04951456310679611;0.0;0.07867730900798175;0.2315436241610738;0.0;0.025892040256175666;0.04341317365269461;0.07374338624338625;1.0
41;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.901840490797546;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5193798449612403;0.32524271844660196;0.0;0.25503610794374765;0.0;0.0;0.0686184812442818;0.016467065868263474;0.008267195767195767;1.0
42;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.901840490797546;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5503875968992248;0.34466019417475724;0.0;0.27023945267958954;0.0;0.0;0.0686184812442818;0.016467065868263474;0.008267195767195767;1.0
43;0.0;0.0;0.24229074889867844;0.0;0.3775510204081633;0.0;0.09183673469387756;0.0;0.0;0.0;0.0;0.04390243902439025;0.638888888888889;0.0;0.11180124223602483;0.0;0.15948275862068967;0.16591928251121077;0.43091655266757867;0.0;0.1749049429657795;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.17669902912621357;0.0;0.1619156214367161;0.0;0.0;0.006473010064043914;0.004491017964071856;0.021494708994708994;1.0
44;0.0;0.0;0.0;0.0;0.17687074829931973;0.0;0.1326530612244898;0.32098765432098764;0.0;0.09811320754716982;0.2549019607843137;0.12682926829268293;0.0;0.0;0.0;0.07975460122699388;0.6724137931034484;0.11659192825112108;0.24897400820793436;0.8188976377952756;0.04942965779467681;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07087378640776698;0.0;0.3090079817559863;0.040268456375838924;0.19266055045871558;0.02618938700823422;0.05538922155688623;0.1111111111111111;1.0
